manufacture_year,make,model,trim,body_type,transmission,vin,state,condition_score,odometer,exterior_color,interior_color,seller,mmr,selling_price,original_saledate,sale_date,sale_year,sale_month,sale_quarter,sale_day_name,sale_day_of_week,profit,profit_margin_pct,margin_tier,price_category,mileage_category,condition_category,vehicle_age,age_category,units_sold,total_revenue,total_profit,avg_price,avg_margin
2012,TOYOTA,COROLLA,LE,SEDAN,AUTOMATIC,5yfbu4ee9cp024560,OH,42,32967,BLACK,GRAY,toyota financial services,10750,10600,Tue Dec 23 2014 09:30:00,2014-12-23,2014,12,4,Tuesday,3,-150,-1.4,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),683,5498526,-233449,8050.550512445096,-3.1355084803450297
2012,TOYOTA,CAMRY,SE,SEDAN,AUTOMATIC,4t1bf1fk0cu109119,GA,42,29724,WHITE,BLACK,world omni financial corporation,14700,14700,Thu Dec 18 2014 10:00:00,2014-12-18,2014,12,4,Thursday,5,0,0.0,Low Margin (0-5%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,XLE,SEDAN,AUTOMATIC,4t1bk1fkxcu500399,OH,23,43480,GRAY,GRAY,toyota financial services,16050,14300,Tue Dec 23 2014 09:30:00,2014-12-23,2014,12,4,Tuesday,3,-1750,-10.9,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,SE,SEDAN,AUTOMATIC,4t1bf1fk0cu203341,OH,36,17781,BLACK,BLACK,toyota financial services,15250,16000,Tue Dec 23 2014 09:30:00,2014-12-23,2014,12,4,Tuesday,3,750,4.92,Low Margin (0-5%),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,COROLLA,LE,SEDAN,AUTOMATIC,5yfbu4ee3cp035005,TX,44,57528,SILVER,GRAY,dt credit corporation,9425,9500,Wed Dec 17 2014 10:00:00,2014-12-17,2014,12,4,Wednesday,4,75,0.8,Low Margin (0-5%),Budget (<$10k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),683,5498526,-233449,8050.550512445096,-3.1355084803450297
2012,TOYOTA,CAMRY HYBRID,XLE,SEDAN,AUTOMATIC,4t1bd1fk6cu030477,TN,37,48319,WHITE,BEIGE,midwestern wheels inc,17450,15700,Tue Dec 30 2014 10:30:00,2014-12-30,2014,12,4,Tuesday,3,-1750,-10.03,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),73,1018000,-14250,13945.205479452055,-1.758436657867994
2012,TOYOTA,CAMRY,SE,SEDAN,AUTOMATIC,4t1bf1fk6cu044647,LA,0,31140,SILVER,—,hertz/tra,14650,9500,Wed Dec 17 2014 12:00:00,2014-12-17,2014,12,4,Wednesday,4,-5150,-35.15,Negative Margin (Loss),Budget (<$10k),Low Mileage (25k-50k),Unknown,2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY HYBRID,XLE,SEDAN,AUTOMATIC,4t1bd1fk0cu041135,AZ,47,16642,BLACK,GRAY,right toyota,20800,22000,Thu Dec 18 2014 11:00:00,2014-12-18,2014,12,4,Thursday,5,1200,5.77,Medium Margin (5-15%),Mid-Range ($20k-$30k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),73,1018000,-14250,13945.205479452055,-1.758436657867994
2012,TOYOTA,COROLLA,LE,SEDAN,UNKNOWN,2t1bu4ee3cc810726,IN,0,55489,SILVER,—,garlitch ford chrysler dodge jeep,9550,10200,Thu Dec 18 2014 10:10:00,2014-12-18,2014,12,4,Thursday,5,650,6.81,Medium Margin (5-15%),Economy ($10k-$20k),Average (50k-75k),Unknown,2,Nearly New (2-3 yrs),683,5498526,-233449,8050.550512445096,-3.1355084803450297
2012,TOYOTA,CAMRY,SE,SEDAN,AUTOMATIC,4t1bf1fk5cu054456,GA,44,44186,SILVER,BLACK,world omni financial corporation,14000,14300,Thu Jan 08 2015 02:00:00,2015-01-08,2015,1,1,Thursday,5,300,2.14,Low Margin (0-5%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),3,Nearly New (2-3 yrs),11209,125989308,-1557692,11240.013203675619,-1.1760825014503224
2012,TOYOTA,CAMRY,SE,SEDAN,AUTOMATIC,4t1bf1fk7cu075521,GA,25,25770,—,GRAY,toyota financial services,14900,13400,Thu Dec 18 2014 10:00:00,2014-12-18,2014,12,4,Thursday,5,-1500,-10.07,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,SE,SEDAN,AUTOMATIC,4t1bf1fk1cu014567,OH,34,36711,SILVER,BLACK,toyota financial services,14350,13900,Tue Dec 23 2014 09:30:00,2014-12-23,2014,12,4,Tuesday,3,-450,-3.14,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,HIGHLANDER,Base,SUV,AUTOMATIC,5tdbk3eh1cs101746,WI,0,41944,GRAY,GRAY,bredemann toyota inc,22300,20400,Wed Dec 17 2014 10:00:00,2014-12-17,2014,12,4,Wednesday,4,-1900,-8.52,Negative Margin (Loss),Mid-Range ($20k-$30k),Low Mileage (25k-50k),Unknown,2,Nearly New (2-3 yrs),232,3037775,-4800,13093.85775862069,1.0109858719188733
2012,TOYOTA,COROLLA,S,SEDAN,AUTOMATIC,2t1bu4ee2cc845063,AZ,27,23591,RED,BLACK,remarketing by ge/flagship credit acceptance,12700,10200,Thu Dec 18 2014 11:00:00,2014-12-18,2014,12,4,Thursday,5,-2500,-19.69,Negative Margin (Loss),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),683,5498526,-233449,8050.550512445096,-3.1355084803450297
2012,TOYOTA,CAMRY,XLE,SEDAN,AUTOMATIC,4t1bf1fk8cu534376,GA,35,28416,—,GRAY,toyota financial services,15900,15400,Tue Dec 23 2014 13:00:00,2014-12-23,2014,12,4,Tuesday,3,-500,-3.14,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,LE,SEDAN,AUTOMATIC,4t4bf1fk5cr248510,OH,45,27771,BLUE,GRAY,toyota financial services,13400,13400,Tue Dec 23 2014 09:30:00,2014-12-23,2014,12,4,Tuesday,3,0,0.0,Low Margin (0-5%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,LE,SEDAN,AUTOMATIC,4t4bf1fk7cr235497,AZ,37,28083,GRAY,BEIGE,toyota financial services,13400,13500,Thu Dec 18 2014 11:30:00,2014-12-18,2014,12,4,Thursday,5,100,0.75,Low Margin (0-5%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,LE,SEDAN,UNKNOWN,4t4bf1fk4cr250278,PA,32,9002,BLUE,GRAY,towne ford lincoln mazda hyundai,14550,13600,Fri Dec 19 2014 09:00:00,2014-12-19,2014,12,4,Friday,6,-950,-6.53,Negative Margin (Loss),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,LE,SEDAN,AUTOMATIC,4t1bf1fk3cu573506,GA,29,51140,RED,BEIGE,automobile acceptance corp,11950,10900,Thu Jan 08 2015 10:00:00,2015-01-08,2015,1,1,Thursday,5,-1050,-8.79,Negative Margin (Loss),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),3,Nearly New (2-3 yrs),11209,125989308,-1557692,11240.013203675619,-1.1760825014503224
2012,TOYOTA,CAMRY,LE,SEDAN,AUTOMATIC,4t4bf1fk0cr252142,OH,19,19710,SILVER,GRAY,toyota financial services,13900,11800,Tue Dec 30 2014 09:30:00,2014-12-30,2014,12,4,Tuesday,3,-2100,-15.11,Negative Margin (Loss),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,LE,SEDAN,AUTOMATIC,4t1bf1fk5cu512254,SC,0,106170,WHITE,GRAY,sarge's auto sales inc,10200,10500,Thu Dec 18 2014 10:15:00,2014-12-18,2014,12,4,Thursday,5,300,2.94,Low Margin (0-5%),Economy ($10k-$20k),High Mileage (100k+),Unknown,2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY,SE,SEDAN,AUTOMATIC,4t1bf1fk5cu044784,TN,38,24696,—,BLACK,toyota financial services,14900,14300,Tue Dec 23 2014 10:30:00,2014-12-23,2014,12,4,Tuesday,3,-600,-4.03,Negative Margin (Loss),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,COROLLA,LE,SEDAN,AUTOMATIC,2t1bu4ee2cc788993,WI,36,45600,RED,TAN,toyota financial services,10050,7700,Wed Dec 17 2014 10:00:00,2014-12-17,2014,12,4,Wednesday,4,-2350,-23.38,Negative Margin (Loss),Budget (<$10k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),683,5498526,-233449,8050.550512445096,-3.1355084803450297
2012,TOYOTA,CAMRY,LE,SEDAN,UNKNOWN,4t4bf1fk2cr205307,NJ,27,27063,BLACK,GRAY,lester glenn buick,13450,13300,Wed Dec 31 2014 09:30:00,2014-12-31,2014,12,4,Wednesday,4,-150,-1.12,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),1330,14244650,-294750,10710.263157894737,-1.3225844987158455
2012,TOYOTA,CAMRY HYBRID,XLE,SEDAN,AUTOMATIC,4t1bd1fk1cu025946,OH,29,72038,GRAY,GRAY,ge fleet services for itself/servicer,15650,14300,Tue Dec 23 2014 09:30:00,2014-12-23,2014,12,4,Tuesday,3,-1350,-8.63,Negative Margin (Loss),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),73,1018000,-14250,13945.205479452055,-1.758436657867994
2012,TOYOTA,CAMRY,LE,SEDAN,AUTOMATIC,4t1bf1fk3cu003151,MN,29,25264,SILVER,GRAY,toyota financial services,13600,12800,Wed Jan 07 2015 10:30:00,2015-01-07,2015,1,1,Wednesday,4,-800,-5.88,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),3,Nearly New (2-3 yrs),11209,125989308,-1557692,11240.013203675619,-1.1760825014503224
2012,TOYOTA,RAV4,Base,SUV,AUTOMATIC,2t3bf4dv8cw192319,CA,24,56679,BROWN,GRAY,the hertz corporation,13400,12250,Tue Dec 23 2014 12:30:00,2014-12-23,2014,12,4,Tuesday,3,-1150,-8.58,Negative Margin (Loss),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),252,3356500,-77825,13319.444444444445,-2.756062009837799
2012,TOYOTA,RAV4,Sport,SUV,AUTOMATIC,jtmrf4dv1c5054384,PA,41,48940,SILVER,BLACK,eastern auto trading inc,16100,16300,Fri Dec 19 2014 09:00:00,2014-12-19,2014,12,4,Friday,6,200,1.24,Low Margin (0-5%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),252,3356500,-77825,13319.444444444445,-2.756062009837799
2012,TOYOTA,PRIUS C,Two,HATCHBACK,AUTOMATIC,jtdkdtb3xc1010992,NJ,37,56744,ORANGE,BLACK,royalton auto enterprises inc,11350,11400,Wed Jan 21 2015 01:30:00,2015-01-21,2015,1,1,Wednesday,4,50,0.44,Low Margin (0-5%),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),3,Nearly New (2-3 yrs),109,1396400,-40250,12811.009174311926,-2.351240846368463
2012,TOYOTA,PRIUS PLUG-IN,Base,HATCHBACK,AUTOMATIC,jtdkn3dp5c3009377,PA,4,86104,SILVER,BLACK,mi joe auto sales,16050,15900,Fri Dec 19 2014 09:00:00,2014-12-19,2014,12,4,Friday,6,-150,-0.93,Negative Margin (Loss),Economy ($10k-$20k),Above Average (75k-100k),Very Good (4.0-4.4),2,Nearly New (2-3 yrs),6,100900,-7350,16816.666666666668,-6.675045979644961
2012,TOYOTA,TACOMA,PreRunner,DOUBLE CAB,AUTOMATIC,5tfjx4gn3cx006976,PR,48,27816,WHITE,GRAY,oriental bank,21200,22000,Thu Dec 18 2014 11:30:00,2014-12-18,2014,12,4,Thursday,5,800,3.77,Low Margin (0-5%),Mid-Range ($20k-$30k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),96,1756800,-49825,18300.0,6.319982300747708
2012,TOYOTA,YARIS,Fleet,SEDAN,AUTOMATIC,jtdbt4k30cl012456,IL,2,64548,SILVER,BLACK,ally,8100,6500,Thu Dec 18 2014 10:00:00,2014-12-18,2014,12,4,Thursday,5,-1600,-19.75,Negative Margin (Loss),Budget (<$10k),Average (50k-75k),Fair (2.0-2.9),2,Nearly New (2-3 yrs),109,784200,-57275,7194.495412844037,-4.765427754884269
2012,TOYOTA,RAV4,Base,SUV,AUTOMATIC,2t3bf4dv1cw181825,OH,38,36048,BLACK,GRAY,toyota financial services,15600,15100,Tue Dec 30 2014 09:30:00,2014-12-30,2014,12,4,Tuesday,3,-500,-3.21,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),252,3356500,-77825,13319.444444444445,-2.756062009837799
2012,VOLKSWAGEN,CC,Sport,SEDAN,AUTOMATIC,wvwmn7an1ce540261,FL,41,22991,BLUE,BEIGE,expert auto group inc,14050,14700,Thu Dec 18 2014 10:25:00,2014-12-18,2014,12,4,Thursday,5,650,4.63,Low Margin (0-5%),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),64,789550,-3050,12336.71875,-0.3069783240903622
2012,TOYOTA,TACOMA,PreRunner,DOUBLE CAB,AUTOMATIC,5tfjx4gn9cx014323,GA,3,28073,BLACK,GRAY,world omni financial corporation,21400,19100,Tue Dec 30 2014 13:00:00,2014-12-30,2014,12,4,Tuesday,3,-2300,-10.75,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Good (3.0-3.9),2,Nearly New (2-3 yrs),96,1756800,-49825,18300.0,6.319982300747708
2012,TOYOTA,TUNDRA,Limited,CREWMAX CAB,AUTOMATIC,5tfhy5f14cx264388,AZ,4,22304,SILVER,GRAY,desert toyota,34500,34000,Thu Dec 18 2014 11:30:00,2014-12-18,2014,12,4,Thursday,5,-500,-1.45,Negative Margin (Loss),Premium ($30k-$50k),Very Low Mileage (<25k),Very Good (4.0-4.4),2,Nearly New (2-3 yrs),131,2489250,850,19001.908396946565,0.8406396432721194
2012,TOYOTA,PRIUS,Three,HATCHBACK,AUTOMATIC,jtdkn3du7c1501734,GA,29,53958,SILVER,GRAY,world omni financial corporation,14350,12400,Thu Jan 08 2015 10:00:00,2015-01-08,2015,1,1,Thursday,5,-1950,-13.59,Negative Margin (Loss),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),3,Nearly New (2-3 yrs),1669,17043181,-145019,10211.612342720191,-0.10315137528042584
2012,TOYOTA,SIENNA,LE 8-Passenger,MINIVAN,AUTOMATIC,5tdkk3dc8cs194092,OH,19,35506,SILVER,GRAY,toyota financial services,17750,14500,Tue Dec 30 2014 09:30:00,2014-12-30,2014,12,4,Tuesday,3,-3250,-18.31,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),270,2917175,-22475,10804.351851851852,0.21197389196081312
2012,VOLKSWAGEN,CC,Sport,SEDAN,AUTOMATIC,wvwmn7an6ce507711,MI,43,49074,SILVER,BLACK,fox automotive group inc,12650,12800,Thu Dec 18 2014 09:30:00,2014-12-18,2014,12,4,Thursday,5,150,1.19,Low Margin (0-5%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),64,789550,-3050,12336.71875,-0.3069783240903622
2012,VOLKSWAGEN,CC,Sport,SEDAN,AUTOMATIC,wvwmn7an4ce503835,TX,43,66010,BLUE,BEIGE,bmw of arlington,11750,11300,Thu Dec 18 2014 00:00:00,2014-12-18,2014,12,4,Thursday,5,-450,-3.83,Negative Margin (Loss),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),64,789550,-3050,12336.71875,-0.3069783240903622
2012,TOYOTA,VENZA,LE,WAGON,AUTOMATIC,4t3za3bb0cu057917,FL,39,68525,GRAY,GRAY,jm lexus,14250,14300,Fri Dec 19 2014 09:30:00,2014-12-19,2014,12,4,Friday,6,50,0.35,Low Margin (0-5%),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),56,924750,2800,16513.39285714286,0.602088782159724
2012,TOYOTA,TACOMA,PreRunner V6,DOUBLE CAB,AUTOMATIC,5tfju4gn2cx019016,FL,0,80194,WHITE,GRAY,rivard buick gmc,19700,19800,Thu Dec 18 2014 09:50:00,2014-12-18,2014,12,4,Thursday,5,100,0.51,Low Margin (0-5%),Economy ($10k-$20k),Above Average (75k-100k),Unknown,2,Nearly New (2-3 yrs),96,1756800,-49825,18300.0,6.319982300747708
2012,VOLKSWAGEN,BEETLE,2.5L PZEV,HATCHBACK,UNKNOWN,3vwjp7at1cm632490,PA,0,21949,SILVER,—,luxury fleet serv inc,11800,12100,Fri Dec 19 2014 09:00:00,2014-12-19,2014,12,4,Friday,6,300,2.54,Low Margin (0-5%),Economy ($10k-$20k),Very Low Mileage (<25k),Unknown,2,Nearly New (2-3 yrs),30,375200,7450,12506.666666666666,1.9489845559628065
2012,TOYOTA,TUNDRA,Limited,CREWMAX CAB,AUTOMATIC,5tfhy5f11cx224818,MI,46,40240,BLACK,BLACK,stratford hyundai,32100,31500,Thu Dec 18 2014 09:30:00,2014-12-18,2014,12,4,Thursday,5,-600,-1.87,Negative Margin (Loss),Premium ($30k-$50k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),131,2489250,850,19001.908396946565,0.8406396432721194
2012,TOYOTA,PRIUS C,Two,HATCHBACK,AUTOMATIC,jtdkdtb31c1517389,FL,0,129623,WHITE,GRAY,enterprise fm exchange/tra/lease,10750,9700,Mon Dec 22 2014 09:30:00,2014-12-22,2014,12,4,Monday,2,-1050,-9.77,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,2,Nearly New (2-3 yrs),8,105350,2850,13168.75,2.527147047719085
2012,TOYOTA,RAV4,Limited,SUV,AUTOMATIC,2t3dk4dv6cw070398,NJ,47,15204,BEIGE,TAN,lester glenn buick,22600,22900,Wed Jan 21 2015 01:30:00,2015-01-21,2015,1,1,Wednesday,4,300,1.33,Low Margin (0-5%),Mid-Range ($20k-$30k),Very Low Mileage (<25k),Excellent (4.5+),3,Nearly New (2-3 yrs),2957,43162136,-442314,14596.596550557999,-0.5970366797692028
2012,TOYOTA,HIGHLANDER,Limited,SUV,UNKNOWN,5tddk3eh9cs131909,PA,44,58672,WHITE,GRAY,adcock brothers inc,25700,27700,Fri Dec 19 2014 09:00:00,2014-12-19,2014,12,4,Friday,6,2000,7.78,Medium Margin (5-15%),Mid-Range ($20k-$30k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),232,3037775,-4800,13093.85775862069,1.0109858719188733
2012,VOLKSWAGEN,CC,Sport PZEV,SEDAN,AUTOMATIC,wvwmp7an9ce542009,NV,46,50982,GRAY,BEIGE,findlay volkswagen,11150,13700,Fri Dec 19 2014 11:45:00,2014-12-19,2014,12,4,Friday,6,2550,22.87,High Margin (15%+),Economy ($10k-$20k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),64,789550,-3050,12336.71875,-0.3069783240903622
2012,VOLKSWAGEN,CC,Sport PZEV,SEDAN,AUTOMATIC,wvwmp7anxce535604,WA,0,55090,SILVER,BLACK,volkswagen of puyallup,12350,13000,Wed Dec 17 2014 14:15:00,2014-12-17,2014,12,4,Wednesday,4,650,5.26,Medium Margin (5-15%),Economy ($10k-$20k),Average (50k-75k),Unknown,2,Nearly New (2-3 yrs),64,789550,-3050,12336.71875,-0.3069783240903622
2012,TOYOTA,PRIUS C,Two,HATCHBACK,AUTOMATIC,jtdkdtb31c1500589,PR,4,30266,SILVER,GRAY,men car auto sales,12350,11500,Thu Dec 18 2014 11:00:00,2014-12-18,2014,12,4,Thursday,5,-850,-6.88,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Very Good (4.0-4.4),2,Nearly New (2-3 yrs),8,105350,2850,13168.75,2.527147047719085
2012,TOYOTA,YARIS,Fleet,SEDAN,AUTOMATIC,jtdbt4k33cl044074,PR,38,46295,GRAY,BLACK,d cars corp,8525,9100,Tue Dec 23 2014 11:00:00,2014-12-23,2014,12,4,Tuesday,3,575,6.74,Medium Margin (5-15%),Budget (<$10k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),109,784200,-57275,7194.495412844037,-4.765427754884269
2012,TOYOTA,YARIS,Fleet,SEDAN,AUTOMATIC,jtdbt4k31cl022803,PR,34,10362,GRAY,BLACK,toyota credit de puerto rico,10250,8500,Tue Dec 23 2014 11:00:00,2014-12-23,2014,12,4,Tuesday,3,-1750,-17.07,Negative Margin (Loss),Budget (<$10k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),109,784200,-57275,7194.495412844037,-4.765427754884269
2012,TOYOTA,VENZA,Limited,WAGON,AUTOMATIC,4t3zk3bb4cu051793,NJ,0,90951,WHITE,—,sams auto wholesale inc,19850,17000,Wed Dec 17 2014 09:30:00,2014-12-17,2014,12,4,Wednesday,4,-2850,-14.36,Negative Margin (Loss),Economy ($10k-$20k),Above Average (75k-100k),Unknown,2,Nearly New (2-3 yrs),56,924750,2800,16513.39285714286,0.602088782159724
2012,TOYOTA,TACOMA,Base,ACCESS CAB,MANUAL,5tfux4en9cx014435,OH,45,38951,RED,BEIGE,toyota financial services,20400,19700,Tue Dec 30 2014 09:30:00,2014-12-30,2014,12,4,Tuesday,3,-700,-3.43,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),96,1756800,-49825,18300.0,6.319982300747708
2012,TOYOTA,TUNDRA,Limited,DOUBLE CAB,AUTOMATIC,5tfby5f13cx259544,MI,34,46327,WHITE,GRAY,stratford hyundai,29200,28500,Thu Dec 18 2014 09:30:00,2014-12-18,2014,12,4,Thursday,5,-700,-2.4,Negative Margin (Loss),Mid-Range ($20k-$30k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),131,2489250,850,19001.908396946565,0.8406396432721194
2012,TOYOTA,SIENNA,XLE 7-Passenger,MINIVAN,UNKNOWN,5tddk3dc0cs031980,PA,41,24897,GRAY,GRAY,brookside motors llc,29100,30400,Fri Dec 19 2014 09:00:00,2014-12-19,2014,12,4,Friday,6,1300,4.47,Low Margin (0-5%),Premium ($30k-$50k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),270,2917175,-22475,10804.351851851852,0.21197389196081312
2012,TOYOTA,TUNDRA,Tundra,CREWMAX CAB,AUTOMATIC,5tfey5f1xcx116832,GA,49,74434,WHITE,SILVER,world omni financial corporation,21100,21600,Thu Dec 18 2014 10:00:00,2014-12-18,2014,12,4,Thursday,5,500,2.37,Low Margin (0-5%),Mid-Range ($20k-$30k),Average (50k-75k),Excellent (4.5+),2,Nearly New (2-3 yrs),131,2489250,850,19001.908396946565,0.8406396432721194
2012,TOYOTA,VENZA,XLE,WAGON,UNKNOWN,4t3zk3bb4cu047551,TX,0,24317,BLACK,—,hopper motorplex inc,22200,21400,Fri Dec 19 2014 11:00:00,2014-12-19,2014,12,4,Friday,6,-800,-3.6,Negative Margin (Loss),Mid-Range ($20k-$30k),Very Low Mileage (<25k),Unknown,2,Nearly New (2-3 yrs),56,924750,2800,16513.39285714286,0.602088782159724
2012,TOYOTA,PRIUS,Three,HATCHBACK,AUTOMATIC,jtdkn3du1c1483702,OH,25,17073,RED,GRAY,toyota financial services,16450,14300,Tue Jan 06 2015 01:30:00,2015-01-06,2015,1,1,Tuesday,3,-2150,-13.07,Negative Margin (Loss),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),3,Nearly New (2-3 yrs),1669,17043181,-145019,10211.612342720191,-0.10315137528042584
2012,TOYOTA,TUNDRA,Tundra,DOUBLE CAB,AUTOMATIC,5tfum5f17cx027825,NY,0,89221,WHITE,—,steet toyota scion,18750,17000,Wed Dec 17 2014 09:00:00,2014-12-17,2014,12,4,Wednesday,4,-1750,-9.33,Negative Margin (Loss),Economy ($10k-$20k),Above Average (75k-100k),Unknown,2,Nearly New (2-3 yrs),131,2489250,850,19001.908396946565,0.8406396432721194
2012,TOYOTA,RAV4,Limited,SUV,AUTOMATIC,2t3df4dv9cw217804,PA,46,32292,WHITE,GRAY,adcock brothers inc,19400,19750,Tue Dec 23 2014 09:00:00,2014-12-23,2014,12,4,Tuesday,3,350,1.8,Low Margin (0-5%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),2,Nearly New (2-3 yrs),252,3356500,-77825,13319.444444444445,-2.756062009837799
2012,TOYOTA,TUNDRA,Tundra,CREWMAX CAB,AUTOMATIC,5tfdy5f11cx225711,CA,0,24299,WHITE,—,livermore toyota and livermore scion,29900,31500,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,1600,5.35,Medium Margin (5-15%),Premium ($30k-$50k),Very Low Mileage (<25k),Unknown,2,Nearly New (2-3 yrs),131,2489250,850,19001.908396946565,0.8406396432721194
2012,TOYOTA,PRIUS PLUG-IN,Base,HATCHBACK,AUTOMATIC,jtdkn3dp2c3013905,MO,25,24466,WHITE,GRAY,toyota financial services,19100,17000,Wed Dec 17 2014 10:30:00,2014-12-17,2014,12,4,Wednesday,4,-2100,-10.99,Negative Margin (Loss),Economy ($10k-$20k),Very Low Mileage (<25k),Excellent (4.5+),2,Nearly New (2-3 yrs),6,100900,-7350,16816.666666666668,-6.675045979644961
